Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS
Date,,,,,,
2019-07-01,65820.2265625,70000.0,71000.0,69700.0,71000.0,3538183
2019-07-02,67136.6328125,71400.0,71700.0,69100.0,69700.0,2495399
2019-07-03,64973.9765625,69100.0,71700.0,69000.0,71100.0,2790684
2019-07-04,66008.2890625,70200.0,70700.0,69300.0,69600.0,1503707
2019-07-05,64315.77734375,68400.0,71000.0,68400.0,70300.0,2043271
2019-07-08,63375.48828125,67400.0,68000.0,66200.0,66400.0,2202260
2019-07-09,65632.1875,69800.0,70500.0,67900.0,68400.0,2912514
2019-07-10,68547.0859375,72900.0,73400.0,71000.0,71500.0,4346179
2019-07-11,70991.8359375,75500.0,75500.0,74000.0,74000.0,5111929
2019-07-12,70239.5859375,74700.0,75800.0,74400.0,75600.0,2638271
2019-07-15,71650.0390625,76200.0,76500.0,74400.0,74500.0,2122090
2019-07-16,71556.0,76100.0,76500.0,74800.0,74800.0,2450278
2019-07-17,70145.578125,74600.0,75200.0,74000.0,74600.0,2805672
2019-07-18,70239.5859375,74700.0,75200.0,73900.0,74300.0,1902110
2019-07-19,72214.203125,76800.0,77000.0,75600.0,75900.0,2635348
2019-07-22,73718.6640625,78400.0,79200.0,77000.0,77800.0,3213786
2019-07-23,74094.765625,78800.0,80700.0,78200.0,79700.0,4814941
2019-07-24,72966.4375,77600.0,80200.0,77100.0,78800.0,3562342
2019-07-25,74470.8984375,79200.0,80400.0,77700.0,79700.0,3963383
2019-07-26,75035.0703125,79800.0,80300.0,78000.0,78100.0,3095260
2019-07-29,72402.265625,77000.0,79400.0,76500.0,79000.0,2616782
2019-07-30,74188.8203125,78900.0,80000.0,77700.0,78200.0,2371300
2019-07-31,72308.21875,76900.0,79100.0,75300.0,78000.0,3712241
2019-08-01,73060.4765625,77700.0,78700.0,75300.0,75300.0,3397831
2019-08-02,71556.0,76100.0,76800.0,74900.0,75400.0,4845952
2019-08-05,70897.7890625,75400.0,76000.0,74900.0,75500.0,2889902
2019-08-06,67700.8203125,72000.0,73900.0,71900.0,73100.0,5008247
2019-08-07,68923.1953125,73300.0,74300.0,72000.0,72000.0,2692841
2019-08-08,67982.8984375,72300.0,74500.0,72000.0,73600.0,2943206
2019-08-09,68923.1953125,73300.0,74100.0,72300.0,73200.0,2100380
2019-08-12,70051.5390625,74500.0,75000.0,73500.0,73700.0,1254926
2019-08-13,70051.5390625,74500.0,75100.0,73700.0,74000.0,1304708
2019-08-14,72308.21875,76900.0,77900.0,76200.0,77200.0,2561643
2019-08-16,71838.0859375,76400.0,76400.0,75100.0,75800.0,2015785
2019-08-19,70615.703125,75100.0,77500.0,74800.0,77300.0,1591728
2019-08-20,71838.0859375,76400.0,76600.0,75100.0,75500.0,1694275
2019-08-21,71273.8984375,75800.0,76900.0,75500.0,75900.0,1898789
2019-08-22,69393.3359375,73800.0,76000.0,73800.0,75300.0,2309550
2019-08-23,69957.5,74400.0,75200.0,73400.0,73500.0,1695532
2019-08-26,67512.7734375,71800.0,73000.0,71500.0,72600.0,2645491
2019-08-27,68641.109375,73000.0,73700.0,72500.0,72500.0,2512610
2019-08-28,68923.1953125,73300.0,73700.0,72500.0,73500.0,1380522
2019-08-29,68923.1953125,73300.0,74100.0,72000.0,73500.0,2050860
2019-08-30,72778.375,77400.0,78000.0,74600.0,74600.0,3839246
2019-09-02,72966.4375,77600.0,78200.0,76500.0,77000.0,1431352
2019-09-03,72402.265625,77000.0,77600.0,76300.0,77200.0,1611563
2019-09-04,75223.1171875,80000.0,80000.0,77300.0,77400.0,2723541
2019-09-05,78043.9921875,83000.0,83000.0,81200.0,81400.0,4068631
2019-09-06,77009.6640625,81900.0,84000.0,81500.0,84000.0,2418057
2019-09-09,79266.3828125,84300.0,84600.0,82500.0,83100.0,2642174
2019-09-10,78138.03125,83100.0,84200.0,82700.0,84200.0,1761883
2019-09-11,77667.875,82600.0,84300.0,81300.0,83400.0,3650902
2019-09-16,74752.9765625,79500.0,81000.0,79000.0,81000.0,5174391
2019-09-17,74658.9453125,79400.0,80400.0,79100.0,80000.0,2538780
2019-09-18,75411.1875,80200.0,80600.0,79500.0,80100.0,2706678
2019-09-19,77761.90625,82700.0,82700.0,80300.0,80600.0,3612220
2019-09-20,77291.7734375,82200.0,83400.0,82100.0,82800.0,2447172
2019-09-23,77855.9453125,82800.0,83300.0,81900.0,81900.0,1413663
2019-09-24,78420.1171875,83400.0,83500.0,81400.0,82500.0,1662830
2019-09-25,77009.6640625,81900.0,82800.0,81500.0,82200.0,1644881
2019-09-26,78326.078125,83300.0,83500.0,82500.0,83000.0,1734941
2019-09-27,76539.5390625,81400.0,81500.0,80100.0,80200.0,2625620
2019-09-30,77291.7734375,82200.0,82900.0,80400.0,80600.0,2442478
2019-10-01,77103.7109375,82000.0,82500.0,81700.0,81800.0,2370210
2019-10-02,74752.9765625,79500.0,81600.0,79500.0,81600.0,2188097
2019-10-04,75505.234375,80300.0,81300.0,78900.0,78900.0,2430603
2019-10-07,75505.234375,80300.0,81700.0,79800.0,80700.0,1229105
2019-10-08,76069.3828125,80900.0,81100.0,79400.0,80400.0,1816880
2019-10-10,74282.8359375,79000.0,79600.0,78100.0,78900.0,4389324
2019-10-11,75223.1171875,80000.0,80500.0,79400.0,79800.0,2186536
2019-10-14,75693.28125,80500.0,82300.0,80400.0,82000.0,1972409
2019-10-15,76351.4765625,81200.0,81700.0,80500.0,80700.0,1518810
2019-10-16,77479.8203125,82400.0,82700.0,81900.0,82400.0,2436269
2019-10-17,76163.4140625,81000.0,82200.0,80600.0,82000.0,1713942
2019-10-18,72778.375,77400.0,81700.0,77300.0,81500.0,13625664
2019-10-21,72872.3984375,77500.0,78400.0,77100.0,77800.0,2096581
2019-10-22,74376.875,79100.0,79300.0,78200.0,78900.0,3453958
2019-10-23,73060.4765625,77700.0,78600.0,77700.0,78500.0,5373911
2019-10-24,75223.1171875,80000.0,80100.0,78700.0,79900.0,3076100
2019-10-25,77949.9765625,82900.0,82900.0,81500.0,82400.0,4229200
2019-10-28,77949.9765625,82900.0,84000.0,82600.0,83400.0,1977758
2019-10-29,78043.9921875,83000.0,84000.0,82900.0,84000.0,1645070
2019-10-30,76633.5625,81500.0,83400.0,81000.0,83400.0,1927042
2019-10-31,77103.7109375,82000.0,83400.0,81600.0,81900.0,1978755
2019-11-01,78138.03125,83100.0,83200.0,81600.0,82300.0,1848046
2019-11-04,79642.4765625,84700.0,84900.0,83800.0,84000.0,2182879
2019-11-05,80018.6015625,85100.0,85400.0,84600.0,85100.0,1953720
2019-11-06,78514.140625,83500.0,85200.0,83500.0,84800.0,2127745
2019-11-07,78608.1875,83600.0,84300.0,82800.0,83700.0,1594558
2019-11-08,77385.78125,82300.0,84600.0,82000.0,84600.0,2074339
2019-11-11,76445.5078125,81300.0,82500.0,80700.0,82500.0,2174477
2019-11-12,78232.046875,83200.0,83200.0,81300.0,81900.0,1555211
2019-11-13,78420.1171875,83400.0,83600.0,82300.0,83300.0,1370289
2019-11-14,78420.1171875,83400.0,83800.0,82900.0,83200.0,1517137
2019-11-15,80112.625,85200.0,85200.0,83400.0,84200.0,2394138
2019-11-18,80394.734375,85500.0,86500.0,84700.0,86000.0,1827506
2019-11-19,80206.6484375,85300.0,86000.0,84600.0,85400.0,2260299
2019-11-20,77761.90625,82700.0,85200.0,82600.0,84400.0,3315169
2019-11-21,76069.3828125,80900.0,82500.0,80500.0,81700.0,3346746
2019-11-22,76821.640625,81700.0,82100.0,80700.0,80900.0,2089767
2019-11-25,76821.640625,81700.0,83300.0,81500.0,82300.0,2602474
2019-11-26,77385.78125,82300.0,84100.0,82000.0,82000.0,4521090
2019-11-27,77761.90625,82700.0,83200.0,82000.0,82400.0,1326621
2019-11-28,77855.9453125,82800.0,83800.0,82500.0,83100.0,1413983
2019-11-29,76069.3828125,80900.0,82800.0,80700.0,82500.0,2139440
2019-12-02,75693.28125,80500.0,81800.0,80500.0,80900.0,1945991
2019-12-03,74000.75,78700.0,79300.0,77300.0,78100.0,11657151
2019-12-04,73060.4765625,77700.0,78100.0,76800.0,78000.0,6164549
2019-12-05,74094.765625,78800.0,79900.0,78000.0,79800.0,3667358
2019-12-06,75787.296875,80600.0,80800.0,79100.0,79300.0,3054204
2019-12-09,75881.328125,80700.0,81800.0,80700.0,81300.0,2290088
2019-12-10,75881.328125,80700.0,80900.0,79400.0,79800.0,1831960
2019-12-11,75787.296875,80600.0,81000.0,80100.0,80700.0,2009331
2019-12-12,78420.1171875,83400.0,83500.0,82000.0,82000.0,5247299
2019-12-13,82651.4140625,87900.0,88200.0,85800.0,87200.0,5831965
2019-12-16,83309.6328125,88600.0,89400.0,87000.0,87200.0,2652685
2019-12-17,87258.828125,92800.0,93800.0,90200.0,91000.0,5070618
2019-12-18,87446.8828125,93000.0,94500.0,91800.0,93400.0,3434310
2019-12-19,88011.0703125,93600.0,96400.0,93400.0,95400.0,4938375
2019-12-20,89327.4765625,95000.0,95100.0,93700.0,94100.0,2791176
2019-12-23,88951.3515625,94600.0,96200.0,94100.0,95800.0,1720279
2019-12-24,88199.1328125,93800.0,95600.0,93800.0,95000.0,1464093
2019-12-26,89139.40625,94800.0,95100.0,93500.0,94000.0,1559839
2019-12-27,91230.09375,96000.0,97000.0,94200.0,94800.0,2229470
2019-12-30,89424.5,94100.0,96300.0,94100.0,95600.0,1862634
2020-01-02,89994.703125,94700.0,96200.0,94100.0,96000.0,2342070
2020-01-03,89804.6328125,94500.0,97900.0,94300.0,96500.0,3021380
2020-01-06,89614.5703125,94300.0,95300.0,92800.0,93000.0,2577573
2020-01-07,89329.46875,94000.0,95400.0,94000.0,94500.0,2489429
2020-01-08,92560.546875,97400.0,99500.0,95200.0,96400.0,7014748
2020-01-09,94081.03125,99000.0,99000.0,97400.0,98900.0,3586413
2020-01-10,93986.0078125,98900.0,99700.0,97900.0,99100.0,2867925
2020-01-13,95506.5078125,100500.0,101000.0,98000.0,99000.0,2242008
2020-01-14,95506.5078125,100500.0,103500.0,99900.0,101500.0,2913343
2020-01-15,93320.78125,98200.0,99900.0,98000.0,99900.0,2745625
2020-01-16,94271.109375,99200.0,99400.0,97400.0,97400.0,2824804
2020-01-17,94081.03125,99000.0,101500.0,98800.0,100500.0,2246394
2020-01-20,94936.34375,99900.0,101000.0,99600.0,100000.0,1781639
2020-01-21,94366.1328125,99300.0,100500.0,99000.0,100500.0,1483291
2020-01-22,95981.65625,101000.0,101000.0,99000.0,99000.0,2257478
2020-01-23,93795.9453125,98700.0,101000.0,98200.0,101000.0,2780104
2020-01-28,91515.1875,96300.0,96900.0,95000.0,95500.0,3630362
2020-01-29,93035.6875,97900.0,99000.0,96700.0,96900.0,2741459
2020-01-30,89329.46875,94000.0,97800.0,93800.0,97800.0,3223436
2020-01-31,88854.3125,93500.0,97500.0,93500.0,94500.0,4597139
2020-02-03,89994.703125,94700.0,95600.0,91500.0,91800.0,3725535
2020-02-04,92275.453125,97100.0,97500.0,94500.0,94800.0,3169743
2020-02-05,92845.6171875,97700.0,99300.0,96900.0,99300.0,2911995
2020-02-06,95506.5078125,100500.0,101000.0,98300.0,98900.0,2861441
2020-02-07,94366.1328125,99300.0,100500.0,98400.0,100000.0,1827393
2020-02-10,93890.984375,98800.0,99200.0,97400.0,98000.0,1825648
2020-02-11,94841.2890625,99800.0,100500.0,99000.0,99900.0,1820578
2020-02-12,95031.34375,100000.0,101000.0,99100.0,100500.0,2616573
2020-02-13,96931.984375,102000.0,103500.0,100500.0,101000.0,3519491
2020-02-14,99307.765625,104500.0,105000.0,101000.0,101500.0,1893163
2020-02-17,99782.90625,105000.0,106000.0,103500.0,104500.0,1190162
2020-02-18,96931.984375,102000.0,104500.0,101500.0,104000.0,2789667
2020-02-19,98357.4609375,103500.0,103500.0,101000.0,102500.0,2315634
2020-02-20,98832.609375,104000.0,106000.0,102500.0,104500.0,3093782
2020-02-21,97882.296875,103000.0,103500.0,101000.0,101500.0,4064719
2020-02-24,94556.1953125,99500.0,100500.0,98900.0,100500.0,5550758
2020-02-25,93130.734375,98000.0,99100.0,96400.0,97800.0,6594059
2020-02-26,89899.65625,94600.0,96100.0,94400.0,95500.0,6405409
2020-02-27,88189.09375,92800.0,95300.0,92200.0,94700.0,4644449
2020-02-28,83532.5625,87900.0,92200.0,87700.0,91000.0,8171939
2020-03-02,87523.8828125,92100.0,93100.0,88300.0,90000.0,6382279
2020-03-03,88189.09375,92800.0,95100.0,92400.0,95000.0,5573006
2020-03-04,89614.5703125,94300.0,95000.0,91300.0,91300.0,4984561
2020-03-05,90184.75,94900.0,95900.0,93800.0,95200.0,4028776
2020-03-06,87999.0390625,92600.0,94300.0,92000.0,93300.0,3281612
2020-03-09,87999.0390625,92600.0,92600.0,92600.0,92600.0,0
2020-03-10,84672.9296875,89100.0,89400.0,86600.0,86900.0,6579153
2020-03-11,81251.8203125,85500.0,88500.0,85100.0,88200.0,5226251
2020-03-12,78685.9609375,82800.0,84600.0,79600.0,83800.0,8191818
2020-03-13,78400.8671875,82500.0,84700.0,76000.0,76900.0,8160758
2020-03-16,76595.265625,80600.0,84800.0,80400.0,83700.0,5097762
2020-03-17,76405.203125,80400.0,83100.0,77000.0,77500.0,7107436
2020-03-18,69467.9140625,73100.0,82500.0,73000.0,81600.0,7949482
2020-03-19,65571.625,69000.0,75800.0,65800.0,75500.0,11140367
2020-03-20,71083.4453125,74800.0,76200.0,70100.0,71800.0,8750101
2020-03-23,65951.7421875,69400.0,71600.0,68000.0,69700.0,8192363
2020-03-24,74789.671875,78700.0,78800.0,72100.0,73000.0,7247345
2020-03-25,80301.4921875,84500.0,84700.0,79800.0,82000.0,8787217
2020-03-26,76690.3046875,80700.0,87900.0,80400.0,85000.0,7895289
2020-03-27,79161.109375,83300.0,85700.0,80500.0,85700.0,8085695
2020-03-30,79541.2421875,83700.0,84900.0,80000.0,81000.0,5270037
2020-03-31,79161.109375,83300.0,85500.0,82000.0,84000.0,5333479
2020-04-01,74504.5703125,78400.0,83200.0,78400.0,82100.0,6845675
2020-04-02,76025.0703125,80000.0,80000.0,76500.0,78800.0,5394371
2020-04-03,75644.9609375,79600.0,80800.0,78500.0,80000.0,3755301
2020-04-06,78971.0625,83100.0,83300.0,80200.0,81000.0,5784159
2020-04-07,81536.8984375,85800.0,86700.0,83700.0,86600.0,6188649
2020-04-08,80301.4921875,84500.0,86500.0,84500.0,85800.0,3749575
2020-04-09,80776.6484375,85000.0,86500.0,84500.0,86200.0,3555538
2020-04-10,79921.375,84100.0,84400.0,83000.0,84000.0,3675338
2020-04-13,77355.515625,81400.0,83400.0,81100.0,83200.0,3615318
2020-04-14,78210.8125,82300.0,83700.0,81200.0,82200.0,3344109
2020-04-16,77260.5,81300.0,82300.0,80600.0,80600.0,4470072
2020-04-17,79921.375,84100.0,85900.0,83200.0,83600.0,6205624
2020-04-20,77925.7109375,82000.0,83900.0,82000.0,83900.0,5027876
2020-04-21,77260.5,81300.0,82200.0,80200.0,80600.0,5090721
2020-04-22,79731.3046875,83900.0,83900.0,80000.0,80600.0,5335787
2020-04-23,78495.8984375,82600.0,85200.0,82000.0,85200.0,6519481
2020-04-24,77355.515625,81400.0,82500.0,80800.0,82000.0,3193144
2020-04-27,78495.8984375,82600.0,83200.0,81200.0,81700.0,3235430
2020-04-28,79256.1484375,83400.0,83900.0,82400.0,82500.0,3205535
2020-04-29,79541.2421875,83700.0,84800.0,82900.0,83500.0,3750568
2020-05-04,76975.390625,81000.0,82900.0,80800.0,82900.0,5280026
2020-05-06,78305.8359375,82400.0,82500.0,80900.0,82000.0,3351424
2020-05-07,78305.8359375,82400.0,83400.0,81800.0,82400.0,2660512
2020-05-08,80776.6484375,85000.0,85500.0,83000.0,83000.0,5039635
2020-05-11,80301.4921875,84500.0,85200.0,84100.0,84500.0,2800047
2020-05-12,81441.8515625,85700.0,86500.0,83200.0,84500.0,3574409
2020-05-13,79446.21875,83600.0,84100.0,83000.0,83500.0,5371416
2020-05-14,76595.265625,80600.0,82500.0,80600.0,82200.0,6409652
2020-05-15,77830.671875,81900.0,82300.0,80700.0,81500.0,4168866
2020-05-18,77070.4296875,81100.0,81800.0,79200.0,80400.0,5294177
2020-05-19,78590.9140625,82700.0,83200.0,81700.0,82400.0,4620614
2020-05-20,79921.375,84100.0,84200.0,81800.0,81900.0,3924403
2020-05-21,79256.1484375,83400.0,84900.0,83200.0,84900.0,2678953
2020-05-22,77260.5,81300.0,83300.0,81000.0,83100.0,3471700
2020-05-25,77355.515625,81400.0,81800.0,80500.0,81500.0,2850294
2020-05-26,77830.671875,81900.0,82100.0,80600.0,80600.0,3040122
2020-05-27,77355.515625,81400.0,82700.0,81000.0,81100.0,2946278
2020-05-28,79731.3046875,83900.0,85400.0,82400.0,84100.0,9227823
2020-05-29,77450.546875,81500.0,82700.0,81300.0,82600.0,6815185
2020-06-01,79446.21875,83600.0,83700.0,82100.0,82100.0,4205357
2020-06-02,79161.109375,83300.0,83600.0,82700.0,82700.0,3114162
2020-06-03,84292.796875,88700.0,89200.0,83400.0,83400.0,11642239
2020-06-04,83342.4921875,87700.0,91600.0,87100.0,90000.0,6678244
2020-06-05,85908.3359375,90400.0,90800.0,87700.0,88500.0,4000557
2020-06-08,86478.5234375,91000.0,93000.0,90600.0,93000.0,3789382
2020-06-09,85338.1484375,89800.0,92000.0,89100.0,91000.0,3410081
2020-06-10,86288.453125,90800.0,91100.0,89400.0,89800.0,3045250
2020-06-11,84102.75,88500.0,90300.0,87500.0,89300.0,5467344
2020-06-12,80966.7109375,85200.0,85800.0,84500.0,84500.0,4742329
2020-06-15,77925.7109375,82000.0,86500.0,82000.0,84100.0,4710114
2020-06-16,81156.796875,85400.0,85700.0,83300.0,83400.0,3518785
2020-06-17,82487.2109375,86800.0,87400.0,83500.0,84800.0,4160612
2020-06-18,81917.0234375,86200.0,86800.0,85400.0,86100.0,2484147
2020-06-19,81156.796875,85400.0,87000.0,84500.0,86500.0,3216102
2020-06-22,80681.625,84900.0,85900.0,84300.0,84400.0,2167216
2020-06-23,79921.375,84100.0,86200.0,83900.0,85600.0,2955819
2020-06-24,81726.9609375,86000.0,87400.0,84000.0,84200.0,4079834
2020-06-25,80111.4375,84300.0,85600.0,84000.0,84300.0,3397112
2020-06-26,80396.53125,84600.0,86100.0,84500.0,86000.0,2889494
2020-06-29,79446.21875,83600.0,85300.0,83500.0,84000.0,2932433
2020-06-30,80871.6875,85100.0,87300.0,85000.0,86200.0,4983607
2020-07-01,81061.7421875,85300.0,87300.0,84900.0,86800.0,2382552
2020-07-02,80206.4609375,84400.0,85200.0,84000.0,84800.0,3295340
2020-07-03,81156.796875,85400.0,85600.0,84500.0,85000.0,2195897
2020-07-06,81726.9609375,86000.0,87000.0,85800.0,86000.0,2561766
2020-07-07,80586.5859375,84800.0,87300.0,84600.0,87300.0,3196352
2020-07-08,79541.2421875,83700.0,84900.0,83600.0,83800.0,3523620
2020-07-09,78876.015625,83000.0,84600.0,83000.0,84200.0,4002365
2020-07-10,78685.9609375,82800.0,83500.0,82400.0,83300.0,2201557
2020-07-13,78876.015625,83000.0,83500.0,82500.0,83100.0,2080934
2020-07-14,78780.9921875,82900.0,82900.0,82000.0,82600.0,2048671
2020-07-15,78876.015625,83000.0,83900.0,82900.0,83100.0,3024429
2020-07-16,78590.9140625,82700.0,83100.0,82300.0,83000.0,2312310
2020-07-17,78780.9921875,82900.0,83500.0,82600.0,82700.0,1579078
2020-07-20,78115.7890625,82200.0,83000.0,82100.0,82800.0,2008624
2020-07-21,79921.375,84100.0,84700.0,83000.0,83400.0,4181015
2020-07-22,79066.078125,83200.0,84200.0,82900.0,84100.0,2876295
2020-07-23,78305.8359375,82400.0,84000.0,82300.0,84000.0,3591647
2020-07-24,79541.2421875,83700.0,83700.0,82200.0,82300.0,3667416
2020-07-27,78685.9609375,82800.0,84000.0,82800.0,83100.0,2784652
2020-07-28,78971.0625,83100.0,83900.0,82700.0,83900.0,4538720
2020-07-29,79066.078125,83200.0,83800.0,82600.0,82900.0,3719681
2020-07-30,81061.7421875,85300.0,86400.0,83000.0,83300.0,6870841
2020-07-31,78685.9609375,82800.0,86000.0,82800.0,85700.0,4848989
2020-08-03,77735.6484375,81800.0,82600.0,81500.0,82400.0,3483106
2020-08-04,77545.578125,81600.0,82500.0,81400.0,81800.0,3005937
2020-08-05,76690.3046875,80700.0,81300.0,80500.0,81200.0,4537005
2020-08-06,77070.4296875,81100.0,81900.0,80700.0,80700.0,3391939
2020-08-07,76595.265625,80600.0,81300.0,80000.0,81200.0,4946631
2020-08-10,77355.515625,81400.0,81900.0,79800.0,80100.0,3277238
2020-08-11,77260.5,81300.0,82000.0,81000.0,81700.0,3234013
2020-08-12,76975.390625,81000.0,81300.0,80200.0,81100.0,3595828
2020-08-13,76690.3046875,80700.0,82000.0,80300.0,81900.0,4049387
2020-08-14,76215.1484375,80200.0,81100.0,80100.0,80200.0,2589552
2020-08-18,74219.4921875,78100.0,80200.0,78000.0,80000.0,4946279
2020-08-19,71273.5234375,75000.0,78000.0,75000.0,77300.0,8028305
2020-08-20,68232.5078125,71800.0,74400.0,71300.0,74400.0,7260223
2020-08-21,70798.3671875,74500.0,77000.0,72500.0,72800.0,7700029
2020-08-24,71748.6796875,75500.0,77200.0,73700.0,74600.0,4298619
2020-08-25,73174.1484375,77000.0,77700.0,75400.0,76300.0,3473488
2020-08-26,74884.703125,78800.0,79100.0,77100.0,78000.0,4741965
2020-08-27,75169.8046875,79100.0,80200.0,78800.0,80200.0,4223450
2020-08-28,73934.3828125,77800.0,79600.0,77700.0,79500.0,2511956
2020-08-31,71368.546875,75100.0,78800.0,75100.0,78200.0,5113128
2020-09-01,71463.578125,75200.0,76500.0,75200.0,75200.0,2538676
2020-09-02,71748.6796875,75500.0,76400.0,74900.0,75900.0,2369360
2020-09-03,74789.671875,78700.0,79700.0,77200.0,77700.0,7002529
2020-09-04,74789.671875,78700.0,79400.0,76100.0,76400.0,4582566
2020-09-07,74504.5703125,78400.0,79500.0,77600.0,78600.0,2786930
2020-09-08,75454.8984375,79400.0,80000.0,78200.0,78700.0,3380355
2020-09-09,73459.234375,77300.0,78400.0,77200.0,77900.0,3918435
2020-09-10,72794.0234375,76600.0,78200.0,76600.0,78000.0,3541520
2020-09-11,74504.5703125,78400.0,78500.0,76300.0,76700.0,2831262
2020-09-14,76025.0703125,80000.0,80100.0,78900.0,79100.0,4099644
2020-09-15,77830.671875,81900.0,82100.0,80200.0,81300.0,5899410
2020-09-16,77450.546875,81500.0,82400.0,80500.0,81700.0,3119110
2020-09-17,78115.7890625,82200.0,82900.0,81200.0,81900.0,4055050
2020-09-18,79541.2421875,83700.0,83900.0,82200.0,82900.0,5199334
2020-09-21,80301.4921875,84500.0,85000.0,83600.0,83700.0,4102947
2020-09-22,77260.5,81300.0,84800.0,80200.0,84400.0,4139983
2020-09-23,79446.21875,83600.0,84800.0,80500.0,82300.0,4439085
2020-09-24,80111.4375,84300.0,85400.0,82300.0,82800.0,6401560
2020-09-25,78780.9921875,82900.0,85900.0,82200.0,85800.0,3205596
2020-09-28,78400.8671875,82500.0,83700.0,81300.0,83400.0,3154068
2020-09-29,79826.328125,84000.0,84900.0,82200.0,83100.0,4707898
2020-10-05,79066.078125,83200.0,84100.0,82300.0,83000.0,3396894
2020-10-06,78876.015625,83000.0,84200.0,82600.0,84000.0,2750145
2020-10-07,79256.1484375,83400.0,83700.0,82500.0,82900.0,2254356
2020-10-08,78780.9921875,82900.0,84500.0,82900.0,84300.0,3330824
2020-10-12,81251.8203125,85500.0,85500.0,83500.0,83900.0,4464264
2020-10-13,83817.65625,88200.0,89000.0,84600.0,85500.0,6375448
2020-10-14,82202.109375,86500.0,88900.0,86100.0,88000.0,3223767
2020-10-15,82772.3125,87100.0,87300.0,85900.0,86100.0,2802900
2020-10-16,81061.7421875,85300.0,87900.0,84900.0,87000.0,2435541
2020-10-19,82392.171875,86700.0,87900.0,85800.0,86100.0,3150011
2020-10-20,80966.7109375,85200.0,90900.0,83700.0,85300.0,6622637
2020-10-21,79636.2734375,83800.0,86200.0,82800.0,85300.0,4925877
2020-10-22,79161.109375,83300.0,84300.0,82500.0,84200.0,2593975
2020-10-23,79731.3046875,83900.0,84700.0,82300.0,82800.0,2609595
2020-10-26,79066.078125,83200.0,84700.0,83000.0,84300.0,1662847
2020-10-27,78495.8984375,82600.0,83400.0,81800.0,82300.0,2265817
2020-10-28,78780.9921875,82900.0,83600.0,82000.0,82100.0,1773556
2020-10-29,77640.6328125,81700.0,82400.0,81000.0,81900.0,2637314
2020-10-30,75930.046875,79900.0,82100.0,79900.0,81600.0,2710477
2020-11-02,75644.9609375,79600.0,80600.0,79200.0,80200.0,2000394
2020-11-03,77355.515625,81400.0,81400.0,79600.0,79600.0,2057723
2020-11-04,79066.078125,83200.0,84400.0,81200.0,82100.0,3782296
2020-11-05,81821.9921875,86100.0,86200.0,83300.0,84100.0,4082325
2020-11-06,82012.046875,86300.0,87700.0,86000.0,86500.0,2863808
2020-11-09,81726.9609375,86000.0,87300.0,85600.0,86500.0,2444330
2020-11-10,82202.109375,86500.0,87200.0,85900.0,86900.0,2849783
2020-11-11,82677.265625,87000.0,87200.0,85900.0,86100.0,2638617
2020-11-12,83722.6328125,88100.0,88400.0,87000.0,87600.0,4006433
2020-11-13,85243.1171875,89700.0,90000.0,87500.0,88100.0,3774278
2020-11-16,93130.734375,98000.0,98100.0,91100.0,92100.0,9274278
2020-11-17,93225.7421875,98100.0,99600.0,96500.0,97400.0,5218295
2020-11-18,93130.734375,98000.0,100500.0,96600.0,99800.0,3734037
2020-11-19,93320.78125,98200.0,98300.0,96000.0,96200.0,2766688
2020-11-20,91990.359375,96800.0,99000.0,96800.0,99000.0,2424003
2020-11-23,95031.34375,100000.0,101000.0,96600.0,97300.0,4149013
2020-11-24,93700.8984375,98600.0,102000.0,98300.0,101000.0,3766043
2020-11-25,92370.46875,97200.0,100500.0,96300.0,100500.0,4081524
2020-11-26,94461.1875,99400.0,99500.0,96300.0,96800.0,2933290
2020-11-27,93890.984375,98800.0,99900.0,98200.0,99600.0,1976047
2020-11-30,92655.5859375,97500.0,99800.0,97300.0,99700.0,3877841
2020-12-01,95506.5078125,100500.0,101500.0,97800.0,98600.0,4455519
2020-12-02,103584.171875,109000.0,109500.0,103000.0,103000.0,7488361
2020-12-03,105959.96875,111500.0,114500.0,109000.0,110500.0,6617912
2020-12-04,109286.0625,115000.0,119500.0,112500.0,116000.0,8258814
2020-12-07,112137.0,118000.0,120000.0,116000.0,118500.0,5191354
2020-12-08,109286.0625,115000.0,118000.0,114000.0,118000.0,4536460
2020-12-09,114512.78125,120500.0,121000.0,115000.0,116000.0,5490760
2020-12-10,110711.53125,116500.0,118500.0,115500.0,117000.0,8205744
2020-12-11,109761.21875,115500.0,118000.0,115000.0,118000.0,3944552
2020-12-14,111186.6875,117000.0,119000.0,115500.0,116000.0,3066761
2020-12-15,111661.8359375,117500.0,118500.0,115000.0,118500.0,2755902
2020-12-16,111661.8359375,117500.0,119500.0,117000.0,119000.0,2213552
2020-12-17,113562.4609375,119500.0,119500.0,117000.0,118500.0,3649945
2020-12-18,112612.1640625,118500.0,119000.0,117500.0,118500.0,3010798
2020-12-21,110236.3671875,116000.0,118000.0,114500.0,118000.0,3585805
2020-12-22,106910.265625,112500.0,115500.0,112500.0,115000.0,4270842
2020-12-23,110236.3671875,116000.0,116000.0,112500.0,113000.0,3173156
2020-12-24,112137.0,118000.0,118500.0,115500.0,116000.0,3486636
2020-12-28,109761.21875,115500.0,119500.0,115000.0,119000.0,4825132
